ticket_id,fecha_hora,fecha,hora,producto,categoria,cantidad,precio_unitario,total,medio_pago
T-20260426-5923,2026-04-26 16:08:06,2026-04-26,16,Papas Bravas,Comida,3,6500,19500,Transferencia
T-20260426-2317,2026-04-26 16:27:06,2026-04-26,16,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260426-2317,2026-04-26 16:27:06,2026-04-26,16,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260426-2317,2026-04-26 16:27:06,2026-04-26,16,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260426-9135,2026-04-26 16:42:06,2026-04-26,16,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260426-9135,2026-04-26 16:42:06,2026-04-26,16,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260426-9355,2026-04-26 18:01:06,2026-04-26,18,Bebida Lata,Bebidas,3,2000,6000,Credito
T-20260426-9355,2026-04-26 18:01:06,2026-04-26,18,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260426-9355,2026-04-26 18:01:06,2026-04-26,18,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260426-4650,2026-04-26 18:47:06,2026-04-26,18,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260426-4650,2026-04-26 18:47:06,2026-04-26,18,Bebida Lata,Bebidas,2,2000,4000,Transferencia
T-20260426-4650,2026-04-26 18:47:06,2026-04-26,18,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260426-4650,2026-04-26 18:47:06,2026-04-26,18,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260426-6809,2026-04-26 19:58:06,2026-04-26,19,Bebida Lata,Bebidas,1,2000,2000,Transferencia
T-20260426-7464,2026-04-26 21:45:06,2026-04-26,21,Bebida Lata,Bebidas,2,2000,4000,Credito
T-20260426-7464,2026-04-26 21:45:06,2026-04-26,21,Tabla Para Compartir,Comida,1,14900,14900,Credito
T-20260426-5507,2026-04-26 17:02:06,2026-04-26,17,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260426-5507,2026-04-26 17:02:06,2026-04-26,17,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260426-5507,2026-04-26 17:02:06,2026-04-26,17,Papas Bravas,Comida,3,6500,19500,Debito
T-20260426-3483,2026-04-26 13:38:06,2026-04-26,13,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260426-1284,2026-04-26 19:52:06,2026-04-26,19,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260426-5734,2026-04-26 13:28:06,2026-04-26,13,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260426-5734,2026-04-26 13:28:06,2026-04-26,13,Tabla Para Compartir,Comida,1,14900,14900,Efectivo
T-20260426-5734,2026-04-26 13:28:06,2026-04-26,13,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260426-5734,2026-04-26 13:28:06,2026-04-26,13,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260426-4009,2026-04-26 16:27:06,2026-04-26,16,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260426-4009,2026-04-26 16:27:06,2026-04-26,16,Bebida Lata,Bebidas,2,2000,4000,Transferencia
T-20260426-7866,2026-04-26 13:35:06,2026-04-26,13,Papas Bravas,Comida,1,6500,6500,Efectivo
T-20260426-7866,2026-04-26 13:35:06,2026-04-26,13,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260426-8858,2026-04-26 15:36:06,2026-04-26,15,Tabla Para Compartir,Comida,1,14900,14900,Credito
T-20260426-1717,2026-04-26 21:17:06,2026-04-26,21,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260426-1717,2026-04-26 21:17:06,2026-04-26,21,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260426-1717,2026-04-26 21:17:06,2026-04-26,21,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260426-1717,2026-04-26 21:17:06,2026-04-26,21,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260426-1533,2026-04-26 18:37:06,2026-04-26,18,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260426-1533,2026-04-26 18:37:06,2026-04-26,18,Hamburguesa Clásica,Comida,2,8900,17800,Efectivo
T-20260426-1533,2026-04-26 18:37:06,2026-04-26,18,Pisco Sour,Bebidas,2,5500,11000,Efectivo
T-20260426-1533,2026-04-26 18:37:06,2026-04-26,18,Cerveza IPA,Bebidas,3,4500,13500,Credito
T-20260426-2767,2026-04-26 20:05:06,2026-04-26,20,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260426-3572,2026-04-26 17:18:06,2026-04-26,17,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260426-3572,2026-04-26 17:18:06,2026-04-26,17,Hamburguesa Clásica,Comida,3,8900,26700,Efectivo
T-20260426-3572,2026-04-26 17:18:06,2026-04-26,17,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260426-3730,2026-04-26 20:47:06,2026-04-26,20,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260426-3730,2026-04-26 20:47:06,2026-04-26,20,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260426-6185,2026-04-26 18:08:06,2026-04-26,18,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260426-6185,2026-04-26 18:08:06,2026-04-26,18,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260426-6185,2026-04-26 18:08:06,2026-04-26,18,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260426-1568,2026-04-26 14:07:06,2026-04-26,14,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260426-1568,2026-04-26 14:07:06,2026-04-26,14,Papas Bravas,Comida,3,6500,19500,Credito
T-20260426-1568,2026-04-26 14:07:06,2026-04-26,14,Cerveza IPA,Bebidas,2,4500,9000,Transferencia
T-20260426-1568,2026-04-26 14:07:06,2026-04-26,14,Papas Bravas,Comida,1,6500,6500,Debito
T-20260426-8283,2026-04-26 20:15:06,2026-04-26,20,Tabla Para Compartir,Comida,1,14900,14900,Efectivo
T-20260426-8283,2026-04-26 20:15:06,2026-04-26,20,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260426-5621,2026-04-26 17:56:06,2026-04-26,17,Tabla Para Compartir,Comida,2,14900,29800,Efectivo
T-20260426-5621,2026-04-26 17:56:06,2026-04-26,17,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260426-7063,2026-04-26 15:42:06,2026-04-26,15,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260426-7063,2026-04-26 15:42:06,2026-04-26,15,Papas Bravas,Comida,1,6500,6500,Debito
T-20260426-2745,2026-04-26 17:29:06,2026-04-26,17,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260426-2745,2026-04-26 17:29:06,2026-04-26,17,Papas Bravas,Comida,1,6500,6500,Transferencia
T-20260426-2745,2026-04-26 17:29:06,2026-04-26,17,Hamburguesa Clásica,Comida,2,8900,17800,Transferencia
T-20260426-2745,2026-04-26 17:29:06,2026-04-26,17,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260426-1655,2026-04-26 13:07:06,2026-04-26,13,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260426-1655,2026-04-26 13:07:06,2026-04-26,13,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260426-4275,2026-04-26 16:40:06,2026-04-26,16,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260426-4275,2026-04-26 16:40:06,2026-04-26,16,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260426-4275,2026-04-26 16:40:06,2026-04-26,16,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260426-5871,2026-04-26 17:16:06,2026-04-26,17,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260426-3818,2026-04-26 12:29:06,2026-04-26,12,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260426-3818,2026-04-26 12:29:06,2026-04-26,12,Bebida Lata,Bebidas,2,2000,4000,Credito
T-20260426-3818,2026-04-26 12:29:06,2026-04-26,12,Papas Bravas,Comida,3,6500,19500,Credito
T-20260426-3818,2026-04-26 12:29:06,2026-04-26,12,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260426-2775,2026-04-26 21:28:06,2026-04-26,21,Tabla Para Compartir,Comida,1,14900,14900,Credito
T-20260426-2775,2026-04-26 21:28:06,2026-04-26,21,Hamburguesa Clásica,Comida,3,8900,26700,Credito
T-20260426-6988,2026-04-26 21:02:06,2026-04-26,21,Cerveza IPA,Bebidas,3,4500,13500,Transferencia
T-20260426-6988,2026-04-26 21:02:06,2026-04-26,21,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260426-9792,2026-04-26 18:41:06,2026-04-26,18,Cerveza IPA,Bebidas,3,4500,13500,Transferencia
T-20260426-9792,2026-04-26 18:41:06,2026-04-26,18,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260426-7746,2026-04-26 14:19:06,2026-04-26,14,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260426-7746,2026-04-26 14:19:06,2026-04-26,14,Papas Bravas,Comida,1,6500,6500,Debito
T-20260426-4510,2026-04-26 13:30:06,2026-04-26,13,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260426-4510,2026-04-26 13:30:06,2026-04-26,13,Papas Bravas,Comida,1,6500,6500,Debito
T-20260426-4510,2026-04-26 13:30:06,2026-04-26,13,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260426-1828,2026-04-26 15:13:06,2026-04-26,15,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260426-5144,2026-04-26 13:46:06,2026-04-26,13,Hamburguesa Clásica,Comida,3,8900,26700,Efectivo
T-20260426-5144,2026-04-26 13:46:06,2026-04-26,13,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260426-2660,2026-04-26 18:38:06,2026-04-26,18,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260426-3218,2026-04-26 16:13:06,2026-04-26,16,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260426-3218,2026-04-26 16:13:06,2026-04-26,16,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260426-3218,2026-04-26 16:13:06,2026-04-26,16,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260426-4817,2026-04-26 18:06:06,2026-04-26,18,Papas Bravas,Comida,1,6500,6500,Debito
T-20260426-4817,2026-04-26 18:06:06,2026-04-26,18,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260426-4597,2026-04-26 18:27:06,2026-04-26,18,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260426-4597,2026-04-26 18:27:06,2026-04-26,18,Papas Bravas,Comida,1,6500,6500,Transferencia
T-20260426-4597,2026-04-26 18:27:06,2026-04-26,18,Pisco Sour,Bebidas,2,5500,11000,Efectivo
T-20260426-4597,2026-04-26 18:27:06,2026-04-26,18,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260426-4475,2026-04-26 22:16:06,2026-04-26,22,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260426-4475,2026-04-26 22:16:06,2026-04-26,22,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260426-8173,2026-04-26 13:55:06,2026-04-26,13,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260426-8173,2026-04-26 13:55:06,2026-04-26,13,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260426-8173,2026-04-26 13:55:06,2026-04-26,13,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260426-5414,2026-04-26 22:27:06,2026-04-26,22,Bebida Lata,Bebidas,3,2000,6000,Credito
T-20260426-2357,2026-04-26 21:30:06,2026-04-26,21,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260426-3680,2026-04-26 13:18:06,2026-04-26,13,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260426-3680,2026-04-26 13:18:06,2026-04-26,13,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260426-3680,2026-04-26 13:18:06,2026-04-26,13,Pisco Sour,Bebidas,2,5500,11000,Debito
T-20260426-3680,2026-04-26 13:18:06,2026-04-26,13,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260426-9337,2026-04-26 17:54:06,2026-04-26,17,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260426-9337,2026-04-26 17:54:06,2026-04-26,17,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260426-9337,2026-04-26 17:54:06,2026-04-26,17,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260426-9337,2026-04-26 17:54:06,2026-04-26,17,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260426-5035,2026-04-26 18:11:06,2026-04-26,18,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260426-5035,2026-04-26 18:11:06,2026-04-26,18,Bebida Lata,Bebidas,3,2000,6000,Efectivo
T-20260426-5035,2026-04-26 18:11:06,2026-04-26,18,Bebida Lata,Bebidas,2,2000,4000,Credito
T-20260426-9581,2026-04-26 16:05:06,2026-04-26,16,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260426-9581,2026-04-26 16:05:06,2026-04-26,16,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260426-6514,2026-04-26 20:35:06,2026-04-26,20,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260426-6514,2026-04-26 20:35:06,2026-04-26,20,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260426-6514,2026-04-26 20:35:06,2026-04-26,20,Papas Bravas,Comida,2,6500,13000,Debito
T-20260426-6514,2026-04-26 20:35:06,2026-04-26,20,Bebida Lata,Bebidas,3,2000,6000,Credito
T-20260426-4599,2026-04-26 21:05:06,2026-04-26,21,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260426-4599,2026-04-26 21:05:06,2026-04-26,21,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260426-4559,2026-04-26 16:31:06,2026-04-26,16,Papas Bravas,Comida,1,6500,6500,Debito
T-20260426-4559,2026-04-26 16:31:06,2026-04-26,16,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260426-1249,2026-04-26 23:39:06,2026-04-26,23,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260426-1249,2026-04-26 23:39:06,2026-04-26,23,Papas Bravas,Comida,2,6500,13000,Debito
T-20260426-9844,2026-04-26 21:52:06,2026-04-26,21,Bebida Lata,Bebidas,2,2000,4000,Efectivo
T-20260426-9844,2026-04-26 21:52:06,2026-04-26,21,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260426-9844,2026-04-26 21:52:06,2026-04-26,21,Hamburguesa Clásica,Comida,2,8900,17800,Credito
T-20260426-9844,2026-04-26 21:52:06,2026-04-26,21,Bebida Lata,Bebidas,3,2000,6000,Efectivo
T-20260426-1686,2026-04-26 20:53:06,2026-04-26,20,Hamburguesa Clásica,Comida,2,8900,17800,Credito
T-20260426-5070,2026-04-26 12:03:06,2026-04-26,12,Hamburguesa Clásica,Comida,3,8900,26700,Credito
T-20260426-7680,2026-04-26 12:25:06,2026-04-26,12,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260426-7680,2026-04-26 12:25:06,2026-04-26,12,Tabla Para Compartir,Comida,2,14900,29800,Transferencia
T-20260426-9544,2026-04-26 23:39:06,2026-04-26,23,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260426-9544,2026-04-26 23:39:06,2026-04-26,23,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260426-9544,2026-04-26 23:39:06,2026-04-26,23,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260426-9544,2026-04-26 23:39:06,2026-04-26,23,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260426-9817,2026-04-26 23:34:06,2026-04-26,23,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260426-9817,2026-04-26 23:34:06,2026-04-26,23,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260426-9817,2026-04-26 23:34:06,2026-04-26,23,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260426-5971,2026-04-26 14:58:06,2026-04-26,14,Papas Bravas,Comida,2,6500,13000,Credito
T-20260426-5971,2026-04-26 14:58:06,2026-04-26,14,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260426-5971,2026-04-26 14:58:06,2026-04-26,14,Hamburguesa Clásica,Comida,3,8900,26700,Transferencia
T-20260426-5971,2026-04-26 14:58:06,2026-04-26,14,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260426-7940,2026-04-26 23:40:06,2026-04-26,23,Papas Bravas,Comida,3,6500,19500,Debito
T-20260426-7940,2026-04-26 23:40:06,2026-04-26,23,Pisco Sour,Bebidas,1,5500,5500,Debito
T-20260426-7940,2026-04-26 23:40:06,2026-04-26,23,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260426-7470,2026-04-26 22:34:06,2026-04-26,22,Bebida Lata,Bebidas,3,2000,6000,Efectivo
T-20260426-7470,2026-04-26 22:34:06,2026-04-26,22,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260426-5531,2026-04-26 23:03:06,2026-04-26,23,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260426-5531,2026-04-26 23:03:06,2026-04-26,23,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260426-4901,2026-04-26 16:04:06,2026-04-26,16,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260426-4901,2026-04-26 16:04:06,2026-04-26,16,Hamburguesa Clásica,Comida,3,8900,26700,Credito
T-20260426-4901,2026-04-26 16:04:06,2026-04-26,16,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260426-4901,2026-04-26 16:04:06,2026-04-26,16,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260426-6750,2026-04-26 19:32:06,2026-04-26,19,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260426-6750,2026-04-26 19:32:06,2026-04-26,19,Tabla Para Compartir,Comida,1,14900,14900,Credito
T-20260426-6750,2026-04-26 19:32:06,2026-04-26,19,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260426-8816,2026-04-26 17:47:06,2026-04-26,17,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260426-8816,2026-04-26 17:47:06,2026-04-26,17,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260426-7560,2026-04-26 17:35:06,2026-04-26,17,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260426-7560,2026-04-26 17:35:06,2026-04-26,17,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260426-7560,2026-04-26 17:35:06,2026-04-26,17,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260426-7560,2026-04-26 17:35:06,2026-04-26,17,Bebida Lata,Bebidas,2,2000,4000,Credito
T-20260426-6473,2026-04-26 17:53:06,2026-04-26,17,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260426-4104,2026-04-26 23:04:06,2026-04-26,23,Papas Bravas,Comida,3,6500,19500,Credito
T-20260426-6933,2026-04-26 14:42:06,2026-04-26,14,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260426-6933,2026-04-26 14:42:06,2026-04-26,14,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260426-6933,2026-04-26 14:42:06,2026-04-26,14,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260426-6933,2026-04-26 14:42:06,2026-04-26,14,Papas Bravas,Comida,2,6500,13000,Debito
T-20260426-3082,2026-04-26 14:03:06,2026-04-26,14,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260426-5208,2026-04-26 17:54:06,2026-04-26,17,Papas Bravas,Comida,2,6500,13000,Debito
T-20260426-8721,2026-04-26 17:16:06,2026-04-26,17,Hamburguesa Clásica,Comida,1,8900,8900,Credito
T-20260426-8582,2026-04-26 18:36:06,2026-04-26,18,Bebida Lata,Bebidas,2,2000,4000,Debito
T-20260426-8582,2026-04-26 18:36:06,2026-04-26,18,Cerveza IPA,Bebidas,1,4500,4500,Efectivo
T-20260426-8582,2026-04-26 18:36:06,2026-04-26,18,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260426-8582,2026-04-26 18:36:06,2026-04-26,18,Bebida Lata,Bebidas,1,2000,2000,Transferencia
T-20260426-4404,2026-04-26 14:57:06,2026-04-26,14,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260426-4404,2026-04-26 14:57:06,2026-04-26,14,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260426-1589,2026-04-26 15:23:06,2026-04-26,15,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260426-1589,2026-04-26 15:23:06,2026-04-26,15,Cerveza IPA,Bebidas,3,4500,13500,Debito
T-20260426-1589,2026-04-26 15:23:06,2026-04-26,15,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260426-2047,2026-04-26 15:56:06,2026-04-26,15,Papas Bravas,Comida,1,6500,6500,Debito
T-20260426-2047,2026-04-26 15:56:06,2026-04-26,15,Tabla Para Compartir,Comida,3,14900,44700,Credito
T-20260426-2047,2026-04-26 15:56:06,2026-04-26,15,Pisco Sour,Bebidas,3,5500,16500,Efectivo
T-20260426-3080,2026-04-26 14:17:06,2026-04-26,14,Papas Bravas,Comida,1,6500,6500,Debito
T-20260426-3080,2026-04-26 14:17:06,2026-04-26,14,Papas Bravas,Comida,2,6500,13000,Credito
T-20260426-3080,2026-04-26 14:17:06,2026-04-26,14,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260426-3080,2026-04-26 14:17:06,2026-04-26,14,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260426-4006,2026-04-26 14:40:06,2026-04-26,14,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260426-4006,2026-04-26 14:40:06,2026-04-26,14,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260426-4496,2026-04-26 17:27:06,2026-04-26,17,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260426-4496,2026-04-26 17:27:06,2026-04-26,17,Pisco Sour,Bebidas,1,5500,5500,Efectivo
T-20260426-4496,2026-04-26 17:27:06,2026-04-26,17,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260426-4496,2026-04-26 17:27:06,2026-04-26,17,Papas Bravas,Comida,1,6500,6500,Debito
T-20260426-4789,2026-04-26 21:11:06,2026-04-26,21,Pisco Sour,Bebidas,1,5500,5500,Credito
T-20260426-4789,2026-04-26 21:11:06,2026-04-26,21,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260426-9195,2026-04-26 19:21:06,2026-04-26,19,Papas Bravas,Comida,3,6500,19500,Debito
T-20260426-9195,2026-04-26 19:21:06,2026-04-26,19,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260426-1250,2026-04-26 22:06:06,2026-04-26,22,Tabla Para Compartir,Comida,2,14900,29800,Credito
T-20260426-1250,2026-04-26 22:06:06,2026-04-26,22,Papas Bravas,Comida,2,6500,13000,Debito
T-20260426-1250,2026-04-26 22:06:06,2026-04-26,22,Papas Bravas,Comida,2,6500,13000,Debito
T-20260426-6096,2026-04-26 18:56:06,2026-04-26,18,Hamburguesa Clásica,Comida,1,8900,8900,Transferencia
T-20260426-9189,2026-04-26 21:59:06,2026-04-26,21,Papas Bravas,Comida,3,6500,19500,Debito
T-20260426-9189,2026-04-26 21:59:06,2026-04-26,21,Papas Bravas,Comida,3,6500,19500,Debito
T-20260426-2066,2026-04-26 18:00:06,2026-04-26,18,Bebida Lata,Bebidas,3,2000,6000,Debito
T-20260426-2066,2026-04-26 18:00:06,2026-04-26,18,Pisco Sour,Bebidas,2,5500,11000,Efectivo
T-20260426-2417,2026-04-26 13:53:06,2026-04-26,13,Pisco Sour,Bebidas,3,5500,16500,Debito
T-20260426-2417,2026-04-26 13:53:06,2026-04-26,13,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260426-2417,2026-04-26 13:53:06,2026-04-26,13,Tabla Para Compartir,Comida,1,14900,14900,Credito
T-20260426-2417,2026-04-26 13:53:06,2026-04-26,13,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260426-3355,2026-04-26 17:49:06,2026-04-26,17,Papas Bravas,Comida,1,6500,6500,Debito
T-20260426-3355,2026-04-26 17:49:06,2026-04-26,17,Cerveza IPA,Bebidas,2,4500,9000,Efectivo
T-20260426-3355,2026-04-26 17:49:06,2026-04-26,17,Tabla Para Compartir,Comida,2,14900,29800,Debito
T-20260426-3355,2026-04-26 17:49:06,2026-04-26,17,Bebida Lata,Bebidas,1,2000,2000,Debito
T-20260426-9328,2026-04-26 14:40:06,2026-04-26,14,Hamburguesa Clásica,Comida,1,8900,8900,Debito
T-20260426-9328,2026-04-26 14:40:06,2026-04-26,14,Pisco Sour,Bebidas,3,5500,16500,Credito
T-20260426-7063,2026-04-26 17:05:06,2026-04-26,17,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260426-7063,2026-04-26 17:05:06,2026-04-26,17,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260426-7063,2026-04-26 17:05:06,2026-04-26,17,Tabla Para Compartir,Comida,1,14900,14900,Debito
T-20260426-8208,2026-04-26 21:39:06,2026-04-26,21,Cerveza IPA,Bebidas,2,4500,9000,Efectivo
T-20260426-5804,2026-04-26 16:34:06,2026-04-26,16,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260426-6530,2026-04-26 14:27:06,2026-04-26,14,Tabla Para Compartir,Comida,3,14900,44700,Debito
T-20260426-6530,2026-04-26 14:27:06,2026-04-26,14,Pisco Sour,Bebidas,2,5500,11000,Credito
T-20260426-6530,2026-04-26 14:27:06,2026-04-26,14,Hamburguesa Clásica,Comida,3,8900,26700,Debito
T-20260426-6530,2026-04-26 14:27:06,2026-04-26,14,Hamburguesa Clásica,Comida,2,8900,17800,Efectivo
T-20260426-5511,2026-04-26 19:28:06,2026-04-26,19,Papas Bravas,Comida,1,6500,6500,Efectivo
T-20260426-5511,2026-04-26 19:28:06,2026-04-26,19,Bebida Lata,Bebidas,1,2000,2000,Credito
T-20260426-5511,2026-04-26 19:28:06,2026-04-26,19,Papas Bravas,Comida,2,6500,13000,Debito
T-20260426-6505,2026-04-26 21:44:06,2026-04-26,21,Papas Bravas,Comida,1,6500,6500,Credito
T-20260426-6505,2026-04-26 21:44:06,2026-04-26,21,Pisco Sour,Bebidas,3,5500,16500,Efectivo
T-20260426-6505,2026-04-26 21:44:06,2026-04-26,21,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260426-6505,2026-04-26 21:44:06,2026-04-26,21,Cerveza IPA,Bebidas,2,4500,9000,Debito
T-20260426-6986,2026-04-26 21:13:06,2026-04-26,21,Hamburguesa Clásica,Comida,2,8900,17800,Efectivo
T-20260426-2644,2026-04-26 20:25:06,2026-04-26,20,Cerveza IPA,Bebidas,2,4500,9000,Credito
T-20260426-2644,2026-04-26 20:25:06,2026-04-26,20,Pisco Sour,Bebidas,3,5500,16500,Efectivo
T-20260426-2644,2026-04-26 20:25:06,2026-04-26,20,Cerveza IPA,Bebidas,1,4500,4500,Debito
T-20260426-5251,2026-04-26 12:42:06,2026-04-26,12,Cerveza IPA,Bebidas,1,4500,4500,Credito
T-20260426-5251,2026-04-26 12:42:06,2026-04-26,12,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260426-6845,2026-04-26 18:25:06,2026-04-26,18,Hamburguesa Clásica,Comida,2,8900,17800,Debito
T-20260426-6845,2026-04-26 18:25:06,2026-04-26,18,Hamburguesa Clásica,Comida,3,8900,26700,Credito
